id_rendez_vous,delai_reservation_jours,score_fiabilite_client,moyenne_notes_client,anciennete_compte_jours,nombre_total_rdv_client,score_distance_geo,cible_paiement
f4b14522-d216-4349-9441-419f59756870,17,78.13,4.11,181,32,1.59135640,0
41ba34de-e2ef-4406-b5d3-c55c0ad1f95c,1,77.78,4.00,905,36,1.99946800,0
deedfda1-f078-4eef-853a-faadcd9311e9,14,76.00,3.86,371,25,0.00000000,0
46134deb-e80f-4d42-bc51-e71382c43a73,6,79.07,3.76,969,43,2.25575970,1
1e56b2a6-21b6-40fd-bb47-09af79e2e8ef,4,71.43,4.27,1070,21,2.19126850,1
376702ef-fc5f-496d-8927-9e9edddae800,5,65.63,3.67,1042,32,3.49332970,1
cec54e0d-3c79-4425-add7-6e6fff265249,21,76.00,3.86,371,25,3.35473050,0
021801a0-fb73-403d-8d83-b5627e843ddf,13,70.97,4.13,620,31,0.49450360,1
1e6c28ca-01c8-4c8c-bbff-10b078242a86,14,76.19,4.30,906,21,0.00000000,1
a6f70070-fb1c-4cfd-9cd0-39ad4c4568f9,26,76.92,4.09,950,39,2.05529830,0
dec74ffc-9869-44f8-a0b1-654d0ebcc7ef,15,85.71,4.14,1126,35,2.96583490,1
13898da5-7eb2-4bd5-b1ac-aee27a3cf7de,16,66.67,4.07,650,30,3.08522900,1
a6ecf26c-d439-49b9-a1fc-8cfed940786b,1,81.58,4.33,1132,38,2.95321920,1
755dac5e-ed25-4c56-84de-637c606b86d5,24,90.32,4.05,639,31,3.63390740,0
5571b94c-5c8d-4d3e-a575-629649a553e7,2,81.08,4.00,1159,37,null,1
57c83016-8798-4ce7-b75f-54d6b3767662,8,80.65,4.31,1092,31,1.35842710,1
deab1eaf-08db-46c2-a923-715f0f801fac,24,75.76,4.00,105,33,1.28029910,0
c5a7c1d6-4567-4dcc-86e9-61f604648a26,29,82.05,4.04,774,39,1.76630010,0
12ef4df4-ebc2-4b58-b16b-d622adba7fd4,1,74.07,3.73,434,27,3.38923180,1
f0220322-d929-4238-af0b-6a6beaaf1638,27,75.76,3.93,683,33,0.89995940,0
7c707a46-7f5c-40be-899f-e4785b7810c4,29,77.78,4.08,195,27,3.94307790,1
b985e5c6-f9dd-4226-a5db-83458a44d1ba,16,75.76,3.93,683,33,0.89995940,0
3edeb7ba-f111-4dff-9b8b-19d24f4f8ebc,22,79.31,4.14,230,29,1.51159030,0
44da56fd-8bed-4461-a6da-62723879d842,6,79.07,3.76,969,43,2.35316550,1
7219db3b-f24d-49b1-bd94-95155eb9dda2,24,76.00,3.86,371,25,1.09897080,0
54802902-26a6-4e8c-8ace-c141b9175d55,4,90.32,4.05,639,31,3.39198570,1
ba948725-b6e4-460d-8853-2ddd8c18b8c6,20,85.19,3.79,447,27,1.51159030,0
3a3f1113-18ce-41eb-bad9-70dc2ee41127,22,77.78,4.08,195,27,2.75064240,0
41cd5094-fee4-4123-a2a1-535804995a7a,29,78.38,3.88,543,37,2.89942740,1
729a71be-ac2c-426f-bf04-49f9d3c4a9c6,12,77.14,3.68,289,35,0.54689160,1
b1fdcb8e-df9a-464e-89b9-51d6edb71a1b,9,70.97,4.13,620,31,3.95917920,1
41fa395d-6c46-4c06-9d50-0277e3812f70,17,85.71,4.14,1126,35,5.08198300,0
2e45b56b-9257-4555-814b-1ef38544b9aa,2,79.31,4.14,230,29,1.51159030,1
4f1eef17-6eae-4eb1-91ba-490ac24d075c,3,70.83,4.17,330,24,1.16346200,0
6038484c-b0b8-415d-8786-16fcc68bf7da,22,82.05,4.04,774,39,1.06910090,0
cb7842aa-c05c-4da2-b587-a7e04217c208,16,70.83,4.17,330,24,2.34657680,0
c6b0e345-5795-49b7-a43e-a5dd49e43d53,1,68.42,4.09,335,38,1.19243550,1
678adab4-2b57-4418-9594-e5fdbe70f6bb,30,72.41,3.84,907,29,0.74416940,0
0270d904-7ce0-4c25-bfe9-575a5b5b5f0b,8,74.19,3.91,505,31,0.00000000,1
c67bfc63-037b-4887-bc55-8cd95f4868ef,4,62.07,4.36,1143,29,1.74051420,1
cc92fde0-d33f-4ee1-abb2-ce4c4e09c1ce,21,71.43,4.15,843,35,3.84648020,1
583ee00a-c695-4379-b708-a3f65eff6288,22,79.55,4.19,294,44,5.12591720,1
015a227b-97c6-496f-9be8-7fea66b73fab,18,68.57,3.94,174,35,2.06181300,1
5df7db9d-cb60-4e31-8bd7-79df89f49c3c,17,82.05,4.04,774,39,0.82717920,1
476b3625-2364-4fb1-8a54-81fe2bc51ee9,23,74.36,4.11,706,39,3.99994260,1
5d05f1e5-bc71-4943-bd5e-054215a97e7f,18,85.71,4.14,1126,35,null,0
aa88a551-02e9-4996-9a4a-691fd43d0e85,16,83.33,3.87,329,30,null,1
541d75f6-ba9d-4048-a6ed-eb924d8f75aa,4,77.14,4.33,1026,35,4.04140840,1
972f9bf2-1201-4b75-86de-fe0c44245a82,18,79.55,4.19,294,44,1.14585960,1
45e71d08-46ca-4e0c-b259-1f802c1d9981,29,70.00,4.17,988,30,1.74051420,0
14b1fba6-1303-44f4-9fad-028e2205dd9c,13,84.85,4.00,81,33,3.10231080,1
5720e1ae-b8ed-4dbe-83bd-c206b0d474a7,18,76.92,4.09,950,39,0.89995940,0
1e7ef98f-4c37-432f-8efa-59a857eeb4da,13,76.92,4.09,950,39,4.04140840,1
861dbca7-d569-434b-a5b4-c826f5a8e1cb,4,68.57,3.89,1127,35,0.00000000,1
0b25d008-9694-4789-9037-2a60e73f5805,1,68.97,3.73,395,29,1.85068300,0
63a79d67-b0eb-4c87-b4bb-d7a7469dc50e,5,75.76,3.93,683,33,1.85068300,1
d0c8525b-6bbd-4504-94ce-7344e0388daa,6,85.19,3.79,447,27,1.20926930,1
249e96b3-a353-462d-8c72-6da7151651b2,28,82.05,4.04,774,39,2.68298130,0
0d568888-4257-4ff8-9ad7-578bb3610dc3,30,84.62,3.82,824,26,3.24773380,1
1d055faf-bc27-481f-b289-849105915994,18,77.14,3.68,289,35,0.84982380,1
05dfda0a-bdba-4a3d-89d5-b4b3e3cb08af,16,74.19,4.06,79,31,0.00000000,1
12843d99-e026-4415-82d5-201ee2bf0d64,9,65.63,4.31,293,32,1.85068300,1
8f7d4f99-0200-4a8c-b379-f9601befac55,23,77.78,4.00,905,36,1.14585960,0
5d886fe0-8749-4e99-9e6f-330fcaf617e0,17,68.42,4.09,335,38,0.89995940,0
b7e1fbdd-4dba-4437-bba6-a8e9212f142b,9,75.76,3.93,683,33,3.21851800,0
d107a48d-c01d-4f8f-ad4b-459d46ce8282,3,79.31,4.14,230,29,1.09897080,1
c4d26aa6-8e56-4718-a6b1-61658d9d2c48,27,74.36,4.11,706,39,1.60870310,1
e7ca2838-4839-43f8-aefd-48e9f862d802,7,77.14,4.33,1026,35,null,1
8c3ac636-aff7-4463-bd0a-bd990b82fb08,24,65.63,3.67,1042,32,2.46402380,0
a71424b6-d3eb-469b-a0c8-f7cd3e9bffdd,16,81.25,4.04,1022,32,2.45852690,0
46ca606b-9d50-4510-8345-ee9f3fa88b74,20,82.05,4.04,774,39,null,0
5dd78d02-9432-451a-8dcb-9f3036c7bb81,30,78.26,4.00,194,23,3.36506130,1
5b582112-41cd-4fd7-9b79-12fd2e25a356,28,76.00,4.38,696,25,0.75290390,1
c46fa68f-e78f-49ea-abf6-0703c9dc0f94,12,62.07,3.57,1191,29,2.59072540,0
d26bb16b-9d5b-4cfb-b5f8-1c276b075b6e,29,74.36,4.11,706,39,3.99994260,0
4ff1144c-ed09-463d-911f-886335d13aec,21,78.95,3.77,218,38,1.34303340,0
b3454b85-d5c6-4ec2-a525-cf677295ec5f,3,82.05,4.04,774,39,1.78338190,1
bd457dfd-5ef7-4cbe-8080-7c7dc9ab31a3,10,74.07,3.73,434,27,3.39198570,0
5a65ed00-f62a-41d8-9104-a4ada268b3e0,15,75.86,4.12,366,29,5.12591720,1
846b291d-3122-4504-a717-00a0d6f2678e,2,68.42,4.09,335,38,0.89995940,1
26987844-9c1d-4f59-9712-eb1612d5f4e3,19,68.97,3.73,395,29,null,0
87a83819-b89a-44f6-ba4d-719d707b011c,29,79.55,4.08,1062,44,3.96268740,1
60e2072a-82a0-40d4-8ea1-ad31e52b45d0,10,62.07,3.57,1191,29,2.59347930,1
696d9d61-9c4f-4f60-b9bf-db8d6f1001cc,1,76.19,4.00,508,21,0.00000000,1
cec144d2-3eba-4412-8120-d87591413851,15,80.65,4.11,307,31,0.98066840,1
7c2b8479-dc35-44fc-a071-7f08f0dab60e,17,72.22,3.85,1141,36,3.19863300,1
07f65ee1-5096-4a9d-ab61-4c40b3ea97b9,9,90.32,4.05,639,31,1.14585960,1
e26d1f5a-4168-43df-b57d-ab8d6c55d9f4,10,84.85,4.00,81,33,3.84648020,1
6734132a-04fd-4453-b0d5-3ec6ee42c5cb,28,77.14,3.68,289,35,5.08198300,0
bd877514-1ffd-42df-a3ef-14a76be64cf3,17,74.19,3.91,505,31,3.14144900,1
fb6cca0b-54b1-4161-998c-3f9dd50a4302,5,81.58,4.33,1132,38,1.40858470,1
105857fc-7576-4dcc-aab2-929d1b49e49a,7,71.88,3.69,126,32,2.58363670,1
d045dba5-863f-477c-918a-9dc5855478f8,17,77.14,4.33,1026,35,0.00000000,0
99b220ce-146d-4781-a153-eb232fbbd44e,29,79.31,4.14,230,29,1.09897080,1
04fbc4df-80b0-4cfe-a657-723d7f0a0598,1,89.29,4.14,566,28,1.14585960,1
157f2838-566e-4eba-b81b-fa195e8c14eb,18,65.63,4.31,293,32,0.00000000,1
3f15cfb3-8ee6-4526-b5c1-e532ea2a9ca4,6,81.58,4.33,1132,38,2.97030100,1
467c90c2-33e8-416d-b52e-80a7cd805ccf,21,86.96,3.92,60,23,3.21851800,0
421fae3c-5d9d-4056-8e53-d4f4db1366c5,29,61.54,4.10,983,26,3.59665220,0
b2e5e9f0-122e-4507-93b7-7115d7cae4c4,30,77.78,4.00,905,36,4.09186290,0
0639be48-60e8-41ae-8b53-6fdd5c5063b4,4,75.86,4.12,366,29,0.71752740,1
fc10147d-22dc-4caa-818a-56222ad42338,18,84.62,3.82,824,26,4.09186290,0
109cefc5-b017-4b30-8741-2137472e59cf,25,74.36,4.11,706,39,0.36603520,0
4997356a-08b9-4110-b763-934f02353c0b,24,75.76,4.00,105,33,0.00000000,0
6a8737a2-f1f0-4220-bd0e-c953a9b2a640,26,74.07,3.73,434,27,0.00000000,0
f0bf10ed-769e-49ef-8085-4abc92abbde7,21,75.76,4.00,105,33,2.58363670,0
b2c46ac0-1cce-4ad9-8ad8-7429b5d3ac9b,10,79.55,4.08,1062,44,1.60870310,1
b756eabb-7c34-481c-b2a8-ce1ae91025fe,16,75.86,4.12,366,29,2.82828940,0
372fc384-7b9d-4c51-b314-9aacb75cd76d,26,80.65,4.31,1092,31,1.98611010,0
c65189c0-37b2-46e2-b65e-f191e44219b8,10,71.88,3.89,625,32,2.16434410,0
4edddf1d-2c4a-49e9-9ecd-47bc26aed821,14,77.78,4.08,195,27,2.56480650,1
5609803a-303c-459e-b243-2a83537bda20,20,74.07,3.73,434,27,0.79850640,0
b44d9db9-40ad-449d-bb8e-456ac9169e46,10,75.76,4.00,105,33,null,1
68b20322-d466-42b2-9644-f4de8245b4df,8,72.73,4.50,634,22,2.75064240,1
d0737e97-b9af-42fd-a6ac-47ecf6dd3c25,15,80.65,4.31,1092,31,3.35197660,1
8a7e523b-5575-4c02-a3e5-1724d6a14d6e,3,65.63,3.67,1042,32,0.75290390,1
d08842d0-5574-43cb-8795-0fc44c2c5056,23,86.36,3.69,640,22,1.36408930,0
aa3ff5fb-5cef-4835-ac3b-2861e79c74d0,23,75.86,4.12,366,29,3.18155120,1
898e8f16-38dc-4839-b773-73d991b69988,3,71.88,3.69,126,32,2.58363670,1
676835ab-3985-4828-a631-c0c89e5981f9,9,80.65,4.11,307,31,3.89886820,1
3ae12012-5451-4f1c-a195-5dc017982d34,1,78.79,4.15,837,33,3.19863300,1
b5db692e-a3e1-4130-9bc9-8bb577f5ff8c,18,78.26,4.00,194,23,1.20071720,0
57924c3d-3833-4564-869d-727405c251ad,8,81.25,4.04,1022,32,0.54689160,1
5e41b8fe-698b-4295-bc2a-55911aaf6b7b,27,76.92,4.09,950,39,null,0
2a052377-b889-4a0b-a396-6ce9bfe595b6,7,79.07,3.76,969,43,3.43887450,1
e995d774-0d32-48eb-bdbf-fe447b9b0d71,16,74.07,3.73,434,27,3.26253020,0
1f9efefd-335a-44ff-9d86-2752eb7263f4,2,77.14,3.68,289,35,3.89886820,1
bc99a2d6-58ec-467c-ba07-a1ed19455aaa,14,77.14,3.68,289,35,0.54689160,0
9e574906-7df9-4d86-a101-c5053c660090,24,85.71,4.14,1126,35,2.21293100,0
f3564ddf-79ad-4fdb-ba2b-3bde20ee1e49,28,78.38,3.88,543,37,1.99946800,0
db4b0d36-3fcd-4f51-b8fc-e6e26e79203c,20,74.19,4.06,79,31,1.73666450,0
6fabc07a-566c-4d4a-b2d6-b43eb741e980,7,68.57,3.89,1127,35,3.53315680,1
72b9119e-543a-4a56-aefa-53c8e9ba350c,24,77.78,3.90,966,18,3.08522900,0
b4fe8c46-6386-431e-9fbd-e49dad009090,11,81.08,4.00,1159,37,0.00000000,1
fe3a2d8c-a48b-4e7e-ad20-58cdc5aa61d8,13,71.88,3.69,126,32,0.00000000,1
050f038d-f65b-4f2b-8ba7-0e7a01eca45f,18,81.25,4.04,1022,32,3.61386580,0
2bf5acfd-75d3-4e11-9719-c3cae36d2797,21,81.08,4.00,1159,37,4.04140840,1
79ce295b-4959-43a9-ba7d-0ee45867eb3b,26,86.96,3.92,60,23,2.57237650,0
fe7be5b6-313b-4795-a8ca-a572da228827,5,78.13,4.11,181,32,2.52755130,1
84867efc-8ce4-4082-b37a-8d6bd280b05e,23,86.36,3.69,640,22,3.65984790,0
83565fcc-f687-44ff-83b8-471dd20960d0,26,89.29,4.14,566,28,3.36506130,0
9f838ad9-5025-4af6-8cf4-83673a35c599,25,74.36,4.11,706,39,3.99994260,0
0866fc15-bfa4-43fd-981c-12930df2ab91,7,66.67,4.07,650,30,3.95917920,1
eaca4c76-3dd4-46fe-a422-8f0ad833c99d,14,81.58,4.33,1132,38,0.90127670,0
be5618f5-de98-474d-bf66-54c68c4aacd6,9,84.62,3.82,824,26,2.09239490,1
2c125270-e3c3-4744-a9af-bd3ea7ad146c,18,70.97,4.13,620,31,3.84648020,0
752720ce-0235-4b73-8bf8-0088a9899350,15,68.97,3.73,395,29,1.14585960,1
e6bae1f9-8925-484c-8db7-005f83b896e3,27,81.58,4.33,1132,38,3.71447040,1
f9522660-65ba-442a-8fee-47a7d83c35c1,9,71.88,3.89,625,32,0.00000000,1
da7661fd-41bd-4519-ba68-5ebcd430c62c,6,79.55,4.08,1062,44,3.96268740,1
b6eb1c87-86ef-4b50-917b-151ce5ecaf50,16,78.95,3.77,218,38,3.59665220,0
31fa51a2-da37-481e-a8a8-0c6f1b714c32,23,76.92,4.09,950,39,3.66400140,0
73ac07bc-6f4a-4c78-a64e-abf0a4c4a538,17,79.55,4.08,1062,44,1.60870310,1
01a52350-e554-412b-a668-55bcd9a84336,7,85.71,4.14,1126,35,4.51382520,1
c78be1aa-68ca-4180-857f-461fb7bf7e79,29,62.07,4.36,1143,29,3.38923180,0
d03130f0-cbcc-4272-9c02-84b45c5cc530,24,70.00,4.17,988,30,2.30089420,1
01316d14-406f-4db1-9ae5-86e7ff239971,7,66.67,4.07,650,30,0.42602240,1
6285841c-6bf1-4b7f-b0b4-60c74129339a,12,74.07,3.73,434,27,3.38923180,1
fcd3e041-9079-41cd-a45f-060b1163500c,13,62.07,4.36,1143,29,0.00000000,1
be499461-5064-4317-ad5f-05ec47ce7ae8,22,79.07,3.76,969,43,2.44153190,0
e7b1e77b-6c40-4b7a-b255-001c9b6bd437,2,75.86,4.12,366,29,0.70486740,0
b931c481-a8ac-4dda-ac32-c2823f63e457,11,81.58,4.33,1132,38,3.75172560,1
777cf800-3aca-4a9a-b770-cd3e38f7d31f,26,75.76,3.93,683,33,0.74416940,0
eb903ed5-26f8-4c32-b5c4-64b85248dcf5,4,78.95,3.77,218,38,0.00000000,0
ed172e32-4d09-473d-b05d-befcb1e066be,23,72.73,4.50,634,22,2.05529830,1
c2d975b4-5b15-4c29-95be-44b1a1ea18b0,30,75.86,4.12,366,29,1.21311900,1
a742e6b8-3d29-486e-80b2-7e7fa6c6b007,15,90.32,4.05,639,31,2.56480650,1
24acaf69-bc4b-46a6-8fcc-725dddd55f43,1,71.43,4.15,843,35,3.95917920,1
c2242dcd-c3e8-48a4-812c-d879bbc7e413,27,79.31,4.14,230,29,1.09897080,1
91659097-15c5-43f0-bc01-38a69b4daaca,28,76.19,4.00,508,21,3.18155120,0
664c3e65-ac80-499a-b129-f31d8f981e0b,19,74.36,4.11,706,39,1.43513610,0
cf8ece3e-c417-43bb-bcac-b025cc37e44f,11,84.85,4.00,81,33,3.95917920,1
dbf77aff-9a46-473f-994b-ca526b79913f,9,74.07,3.73,434,27,3.38923180,1
773d27c9-a5cf-4252-bdca-e2300f525363,23,79.55,4.19,294,44,4.09186290,0
44ef5ce5-ffa0-4588-9191-e03a31710ae7,12,79.55,4.08,1062,44,2.11601110,1
287b7f6b-d200-4913-b06e-46e29d61b2bc,8,82.05,4.04,774,39,1.35842710,1
051f62c4-5ff7-40bf-9a85-82584f61fd36,20,74.19,3.91,505,31,0.74416940,1
fb7dbf4b-1105-4f1b-987e-c51b29dafb4b,11,79.55,4.19,294,44,2.89942740,1
389c37b3-dbc0-4fc6-8d96-03f98f187c20,19,80.65,4.11,307,31,0.54689160,1
bb0cf9a9-8c9b-4357-8374-7145c0be65dd,24,74.36,4.11,706,39,3.96268740,0
ac9a2993-b317-40f4-b2d5-b780e6fe7b46,2,71.88,3.69,126,32,2.85248280,0
921bfde9-3447-46f3-af7f-6b85762f325b,19,75.76,3.93,683,33,2.48110560,0
46efa5ae-ed82-471a-aff1-f7e9e4cb665c,13,78.79,4.15,837,33,1.21311900,1
d91dad64-ddd4-43cd-b33b-869a92f09dda,13,77.78,4.00,905,36,1.14585960,1
0122b49a-274a-4f2f-97f0-f7d9c52a2a51,19,79.55,4.19,294,44,4.53509140,0
e2b51ec5-7083-45fa-8153-6da2597022ed,9,74.07,3.73,434,27,0.79850640,0
4214e58f-506e-46e3-ac34-a761629dbe9b,23,79.55,4.19,294,44,1.99946800,0
95c8c1d2-1275-41fc-9079-79ca93fd1912,28,76.19,4.30,906,21,1.37578750,0
36bdd216-0723-47e1-ad7f-261d6af9e6af,23,78.38,3.88,543,37,4.53784530,1
e1495a2b-7709-4c88-869d-d0481b4c81d3,13,74.07,3.73,434,27,2.75064240,1
10823bbe-f587-450e-b351-3290212c11ae,10,71.43,4.27,1070,21,2.18851460,1
cb49fb14-75a8-487c-9eb6-5dbdd7bbbcbd,27,76.00,3.86,371,25,0.82717920,1
9ce48e4b-b53a-4565-a073-4646d437b408,3,71.88,3.89,625,32,0.50730800,1
58e59ff8-4a3e-449e-8c30-da230e83193e,2,78.13,4.11,181,32,1.76630010,1
25ebeaf4-16b0-49f2-a8f2-b2ada83a1a52,28,81.25,4.04,1022,32,5.08198300,1
d5dbc671-860b-4ee9-9323-174ff9386289,16,78.95,3.77,218,38,0.74416940,0
d4c68d72-6fa9-49e5-9ed3-160d0adae3f2,10,71.88,3.69,126,32,0.00000000,1
53bb7372-7999-4c39-93f4-a07c8c7e98c9,2,81.58,4.33,1132,38,1.18691910,1
d79ee2a1-a02e-491b-9c77-28638abbc95e,11,83.33,3.87,329,30,null,1
2e2e9948-95b0-46d3-a494-de0aa2b9ab98,11,86.36,3.69,640,22,1.56745300,1
15ee6580-bb1e-47d9-b8c8-312ebf639563,27,71.88,3.89,625,32,1.91209850,0
b6b42d41-07fa-4a4e-845e-03b95fffca2a,28,80.65,4.31,1092,31,3.38923180,0
3983ee84-0410-4ef5-b1dc-59904a472709,8,79.55,4.19,294,44,4.53784530,0
98a1b2c2-3265-4161-82ff-4b94d2370cd2,12,79.55,4.19,294,44,1.34303340,1
f608472b-c355-401a-a30a-30d2441360e6,23,76.00,4.38,696,25,4.40838980,0
e7b0aab5-207d-4ccb-8b75-c76fe9d4d83b,20,74.36,4.11,706,39,3.21851800,1
8ac75688-938a-4a44-adad-6e3d6da08c92,9,71.43,4.27,1070,21,1.20071720,1
264ad6ee-bad0-4b83-ad80-bf7cfa5cbd8d,4,82.05,4.04,774,39,1.35842710,1
ac256718-20c8-42fd-8fba-a74419492bc9,13,74.19,4.06,79,31,0.70486740,1
17a3af22-ce76-40bf-b9b8-006cb8a66263,26,74.36,4.11,706,39,3.20143620,0
4f297f9b-3ecd-4581-8e70-0eb4218e20b6,10,78.79,4.15,837,33,5.12591720,1
43ee6e9d-a5f6-464d-a216-1d43d9231049,19,74.19,4.06,79,31,1.41525110,0
09e42731-db7a-4ba7-82e6-8647831c8280,29,65.63,4.31,293,32,1.85068300,0
26a31a3e-a5ff-4346-b96a-700dbc2316ba,14,77.14,3.68,289,35,0.54689160,1
b1351494-2dd1-49f1-9fee-edc32fee12ee,25,74.19,4.06,79,31,1.73666450,0
cb38f245-9f36-423b-9bde-8b0dee9bf596,16,71.43,4.15,843,35,1.90388090,1
537854d2-c686-4906-825c-67867ce1f47a,21,86.36,3.69,640,22,2.19126850,1
97003d60-2900-4698-85e7-6da01d2d0bb9,20,86.36,3.69,640,22,2.18851460,0
b12afd84-ab06-4449-b360-28ff3ee7d12c,22,85.71,4.14,1126,35,2.45852690,0
a8aaefbf-4b78-4257-9f85-fe1841dce2f4,9,68.57,3.89,1127,35,0.00000000,1
5b47090a-0322-4973-ba62-cae1988031c0,25,65.63,3.67,1042,32,0.24559590,0
beb220e8-93e4-4c65-b690-54aec73977b8,10,78.13,4.11,181,32,1.06910090,1
f35a3c09-672b-4592-ab76-1e45b5f1b967,18,70.83,4.17,330,24,2.16434410,1
ae963e94-eef4-4b9e-be76-3193707fbdde,6,81.58,4.33,1132,38,0.57658180,1
b1aa7077-2d41-462b-ba3e-6a656f8f9f65,22,84.62,3.82,824,26,2.09239490,1
973753be-02fc-44de-80cd-eb1cb7728fa4,14,68.97,3.73,395,29,2.75064240,1
02139a9d-c120-4dc4-b706-5ebfa8dec2f7,16,76.19,4.30,906,21,1.51159030,0
3453c0b6-5713-4ee1-ad27-15ac521b5f8f,16,74.19,4.06,79,31,1.21311900,0
ceb7791e-93a1-4757-b6fb-3e9127b2a763,4,81.08,4.00,1159,37,0.61071080,0
de09681e-a251-4eaa-ab62-2fadb9eaf641,17,72.41,3.84,907,29,3.35473050,0
5155da2e-a0b2-47d1-bd14-28852841b5da,8,68.57,3.94,174,35,2.19126850,1
af4fb175-8922-4a80-8c84-34db8233f6ef,16,68.42,4.09,335,38,1.09162490,0
bf9832a0-bcfd-4a37-8566-182e04effb92,15,79.07,3.76,969,43,null,0
9b7d33a6-5c6b-41ba-b283-6dee2578eca3,10,75.76,4.00,105,33,2.58363670,1
f9d1ad6f-c9f7-4759-abde-3228684bbcfa,1,89.29,4.14,566,28,2.29301490,1
6d47890b-06c4-4c06-9072-7e1d2d1224a4,25,79.07,3.76,969,43,1.09162490,0
82d7f5fe-b567-4515-a133-ced6539b08a2,12,81.58,4.33,1132,38,1.08483340,1
259c992c-2b67-4a09-ba8d-94a3274f12e7,23,76.00,3.86,371,25,2.05529830,1
ace7b3d9-09a0-49ab-b913-7efc8fb4f60a,12,81.08,4.00,1159,37,3.14144900,1
2c131839-5b83-4d8b-a80c-a9428047deeb,17,74.19,4.06,79,31,1.28029910,0
a9fc2520-4b68-4c0e-b6f4-5850a5ae1953,15,75.76,3.93,683,33,0.00000000,1
7f231174-d7d6-4a62-aa81-a5682eeb4569,3,85.19,3.94,207,27,4.63722590,1
625c4bc8-549f-4c24-b5e4-71665f9ebd23,4,76.19,4.00,508,21,3.44479040,0
7a921254-87c4-4804-a9b9-6bb2a783c5da,25,75.76,3.93,683,33,3.14144900,0
551d8bce-afab-403a-bad9-7ec6e10030b7,1,75.86,4.12,366,29,3.19863300,1
0ef95397-8450-4d64-81e2-1a31a6bce33a,5,81.25,4.04,1022,32,0.98066840,0
55fdd3be-5c06-419c-be34-6a6e39d09529,13,79.07,3.76,969,43,2.94978350,1
bcec2467-dcd3-46b6-a0fd-4abb0af7ef48,11,68.57,3.89,1127,35,3.63390740,0
cc5b7c1f-5a65-4d84-aa64-b6f4f026aa64,14,78.38,3.88,543,37,4.09186290,1
27fa9e4a-8e0a-40d8-9968-6a6398a2debf,8,74.19,3.91,505,31,3.14144900,0
88cc7c9b-41db-4890-9abb-ab5f0a5a417e,10,84.85,4.00,81,33,3.95917920,1
d360c8d5-4f88-4c4a-b40d-2c12d6fd2a66,8,74.19,4.06,79,31,0.70486740,1
ff8552d9-3a4c-49c5-a8b5-a566312cf85a,19,81.08,4.00,1159,37,1.21311900,0
999164e6-9ebe-4009-87ed-c4053a68e230,7,81.25,4.04,1022,32,3.93612340,1
43597c76-a805-4fef-823b-25b8e2461af3,19,79.17,4.00,744,24,3.38923180,1
c38ff70c-4ea4-4f94-a560-503a7d4c086f,26,71.43,4.15,843,35,3.10231080,0
03585eb8-c7c1-4929-a243-940329cd0ab2,22,76.92,4.09,950,39,3.53315680,0
a12abb0e-a3a7-4477-b700-46b7aedc46fa,26,74.19,3.91,505,31,0.00000000,0
1690ac9b-9acd-4e1a-b388-b4bacd931be0,18,72.41,3.84,907,29,1.55639400,0
bf7c6848-dbaf-4a58-9485-34fbb7ff6266,11,89.29,4.14,566,28,1.85068300,1
229390df-bb57-4d42-b64d-89331da01622,4,65.63,3.67,1042,32,0.75290390,1
095c65d0-48af-41e3-99fe-19006331cdd3,3,81.08,4.00,1159,37,1.21311900,0
0df2ded4-23aa-4d95-8b7b-cdcfc46e707a,15,75.76,4.00,105,33,0.75290390,1
563093da-be0b-4e12-b88e-79bea8a1ca6f,30,79.07,3.76,969,43,2.25575970,0
d38fe508-9087-4b14-b893-2ffc2866b106,25,68.57,3.94,174,35,2.16434410,0
59b6cd39-d1a0-426f-88e8-badf1f67571a,27,81.25,4.04,1022,32,5.08198300,0
9fc86e78-1628-46d2-a8f3-92b0c1c982bd,11,90.32,4.05,639,31,1.85068300,1
34efa896-dde0-4880-95cf-cc0e7686f721,19,74.36,4.11,706,39,3.99994260,0
4ed13046-4b33-44bf-ab64-67ce808156bc,24,68.57,3.89,1127,35,2.83540100,0
88dccd09-6643-4d34-a7cb-6ffd46e276e9,14,61.54,4.10,983,26,0.74416940,0
4c02f87f-d739-4000-95e5-f97095e67bab,17,74.07,3.73,434,27,3.39198570,0
1e4399ce-6940-43a5-bcbf-8a0d963a2382,2,75.76,4.00,105,33,3.36506130,1
d12ca0e7-b790-45fe-9ba9-78cee461c307,24,77.78,4.00,905,36,1.14585960,0
46131971-befb-46e1-8946-bbd06928c08b,11,85.19,3.94,207,27,1.19243550,1
ce657ed3-6dc6-4de5-8abb-ed00377a00e8,1,74.19,3.91,505,31,2.85248280,0
bb21b48b-cc7b-4c9d-9eba-6aaded3dae33,18,71.43,4.27,1070,21,2.34657680,0
8f4f626d-d80d-47b9-8013-2002540b8334,21,76.00,3.86,371,25,3.39198570,1
499b6416-2003-41fd-907e-c1e6ed9d06a3,10,68.97,3.73,395,29,3.99994260,0
21e05d84-5657-4a93-89a6-b0f093b6c6d0,12,76.19,4.30,906,21,3.43887450,1
516dacf2-2c1c-421f-b409-0d06c05d475e,28,66.67,4.07,650,30,2.68301820,0
65dedfb1-7a08-423f-853b-f29467097817,30,79.55,4.19,294,44,1.14585960,0
610d42c7-c6bb-4dd3-91a4-18b67b120557,28,80.00,3.50,1076,25,4.63722590,0
